"","cowcode","country","Date","coup_id","year","month","day","event_type","realized","unrealized","military_coup","rebel_coup","palace_coup","popular_revolt","dissident_action","foreign_coup","i_m_trans","forced_resign","counter_coup","auto_coup","attempted","conspiracy","ambiguous","no_harm","exec_injured","exec_killed","house_arrest","jailed","tried","fled","expatriated"
"851","101","Venezuela","2/4/1992","10102041992","1992","2","4","attempted",0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"852","101","Venezuela","11/27/1992","10111271992","1992","11","27","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"853","101","Venezuela","4/12/2002","10104122002","2002","4","12","coup",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"854","101","Venezuela","4/13/2002","10104132002","2002","4","13","coup",1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"855","678","Yemen Arab Republic","2/17/1948","67802171948","1948","2","17","attempted",0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"856","678","Yemen Arab Republic","4/2/1955","67804021955","1955","4","2","attempted",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"857","678","Yemen Arab Republic","9/27/1962","67809271962","1962","9","27","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"858","678","Yemen Arab Republic","11/5/1967","67811051967","1967","11","5","coup",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"859","678","Yemen Arab Republic","6/13/1974","67806131974","1974","6","13","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"860","678","Yemen Arab Republic","10/15/1978","67810151978","1978","10","15","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"861","680","Yemen PDR","3/20/1968","68003201968","1968","3","20","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"862","680","Yemen PDR","8/31/1968","68008311968","1968","8","31","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"863","680","Yemen PDR","6/22/1969","68006221969","1969","6","22","coup",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
"864","680","Yemen PDR","6/26/1978","68006261978","1978","6","26","coup",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"865","680","Yemen PDR","4/2/1980","68004021980","1980","4","2","coup",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"866","680","Yemen PDR","1/13/1986","68001131986","1986","1","13","coup",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1
"867","551","Zambia","10/16/1980","55110161980","1980","10","16","conspiracy",0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"868","551","Zambia","6/14/1981","55106141981","1981","6","14","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"869","551","Zambia","10/7/1988","55110071988","1988","10","7","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"870","551","Zambia","6/30/1990","55106301990","1990","6","30","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"871","551","Zambia","10/28/1997","55110281997","1997","10","28","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"872","552","Zimbabwe","1/11/1999","55201111999","1999","1","11","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
